vehicle_east_m,vehicle_north_m,dr_east_m,dr_north_m,position_error_m
13.633743097165498,-326.65733600336694,38.4927332772161,-302.00907037575865,35.00723341283895
13.871146583919922,-328.22518446920526,38.76364343563999,-303.4164566550138,35.144122912252776
14.108550070689407,-329.7930329350435,39.04018953345937,-304.8426026598447,35.27195227399677
14.345953557443833,-331.3608814000917,39.31495276385622,-306.317243422398,35.36431428046648
14.590140000997094,-332.93984935793435,39.59253458672817,-307.83036160373325,35.434532737133274
14.841109401273888,-334.5299368101515,39.874491132437605,-309.3496895486768,35.50654943876083
15.078512888058436,-336.1533827391718,40.157381215933256,-310.8318133252951,35.63890450320628
15.322699331581575,-337.77682866819197,40.44672442585647,-312.3123724766774,35.77226811466277
15.580451688657208,-339.34467713324017,40.72650656305926,-313.76069353479886,35.872890774396105
15.851769959240148,-340.8791671206953,40.98242773000268,-315.1626675694824,35.95675609894086
16.116305273054373,-342.46925457212234,41.22500698906463,-316.63424885023795,36.02630181566484
16.367274673361287,-344.0927005011426,41.45252845427047,-318.126779106,36.104002979605205
16.625027030421858,-345.72726592295714,41.67002142489576,-319.657257244957,36.15103175139309
16.875996430713712,-347.339592359183,41.86544112183874,-321.1464201044509,36.20158309710865
17.154097658065368,-348.9074408242312,42.03395221451284,-322.5539199169058,36.24245062027148
17.42541592866337,-350.51976726124707,42.166513393429454,-323.92108713699486,36.326459889636155
17.649253501880363,-352.1988106534492,42.2795797492255,-325.220536158806,36.530538810137664
17.940920642784512,-353.7777786120819,42.394003753518916,-326.55491803549603,36.59286011768848
18.191890043076366,-355.40122454110207,42.52306905379508,-327.8961747153335,36.72239150667685
18.42929352983079,-357.0246704701223,42.672021023606355,-329.2445583499952,36.87064504106614
18.673479973384055,-358.6369969063481,42.84421576098804,-330.62974484622185,36.9950082642727
18.93801528719828,-360.30492080575584,43.01898222489993,-332.03358622578673,37.13706137522511
19.161852860430333,-361.96172521315924,43.20673873687604,-333.51715249828965,37.24580853925448
19.392473390431103,-363.5962906349738,43.39546565054576,-334.9383458998376,37.382100447690796
19.636659833969304,-365.21973656399405,43.57983550359722,-336.3297401757628,37.52209419073881
19.90119514779859,-366.85430198501854,43.78155682999128,-337.72816153155475,37.66435625080079
20.274257769867077,-368.3554334948805,44.01016478050899,-339.20268906983256,37.59356047423554
20.53201012688246,-370.0122379022839,44.233391841509636,-340.68801513260905,37.70498025762619
20.85759205163019,-371.54672788973903,44.47421066406823,-342.18831570510457,37.678389571321226
21.094995538384612,-373.20353229714243,44.717450964913105,-343.6896416515434,37.80330860412489
21.352747895445184,-374.90481467414327,44.95764740248046,-345.16781160684803,37.96683595141371
